timestamp	idf_value	term	count	amount_tweets
1427191182	NaN	plane	NaN	241
1427191183	NaN	4u9525	NaN	216
1427191183	NaN	airbus	NaN	216
1427191183	NaN	germanwings	NaN	216
1427191183	NaN	gwi18g	NaN	216
1427191183	NaN	crash	NaN	216
1427191183	NaN	aircraft	NaN	216
1427191183	NaN	plane	NaN	216
1427191184	NaN	4u9525	NaN	271
1427191184	NaN	airbus	NaN	271
1427191184	NaN	germanwings	NaN	271
1427191184	NaN	gwi18g	NaN	271
1427191184	NaN	crash	NaN	271
1427191184	NaN	aircraft	NaN	271
1427191184	NaN	plane	NaN	271
1427191185	NaN	4u9525	NaN	255
1427191185	NaN	airbus	NaN	255
1427191185	NaN	germanwings	NaN	255
1427191185	NaN	gwi18g	NaN	255
1427191185	NaN	crash	NaN	255
1427191185	NaN	aircraft	NaN	255
1427191185	NaN	plane	NaN	255
1427191186	NaN	4u9525	NaN	246
1427191186	NaN	airbus	NaN	246
1427191186	NaN	germanwings	NaN	246
1427191186	NaN	gwi18g	NaN	246
1427191186	NaN	crash	NaN	246
1427191186	NaN	aircraft	NaN	246
1427191186	NaN	plane	NaN	246
1427191187	NaN	4u9525	NaN	266
1427191187	NaN	airbus	NaN	266
1427191187	NaN	germanwings	NaN	266
1427191187	NaN	gwi18g	NaN	266
1427191187	NaN	crash	NaN	266
1427191187	NaN	aircraft	NaN	266
1427191187	NaN	plane	NaN	266
1427191188	NaN	4u9525	NaN	226
1427191188	NaN	airbus	NaN	226
1427191188	NaN	germanwings	NaN	226
1427191188	NaN	gwi18g	NaN	226
1427191188	NaN	crash	NaN	226
1427191188	NaN	aircraft	NaN	226
1427191188	NaN	plane	NaN	226
1427191189	NaN	4u9525	NaN	242
1427191189	NaN	airbus	NaN	242
1427191189	NaN	germanwings	NaN	242
1427191189	NaN	gwi18g	NaN	242
1427191189	NaN	crash	NaN	242
1427191189	NaN	aircraft	NaN	242
1427191189	NaN	plane	NaN	242
1427191190	NaN	4u9525	NaN	271
1427191190	NaN	airbus	NaN	271
1427191190	NaN	germanwings	NaN	271
1427191190	NaN	gwi18g	NaN	271
1427191190	NaN	crash	NaN	271
1427191190	NaN	aircraft	NaN	271
1427191190	NaN	plane	NaN	271
1427191191	NaN	4u9525	NaN	230
1427191191	NaN	airbus	NaN	230
1427191191	NaN	germanwings	NaN	230
1427191191	NaN	gwi18g	NaN	230
1427191191	NaN	crash	NaN	230
1427191191	NaN	aircraft	NaN	230
1427191191	NaN	plane	NaN	230
1427191192	NaN	4u9525	NaN	246
1427191192	NaN	airbus	NaN	246
1427191192	NaN	germanwings	NaN	246
1427191192	NaN	gwi18g	NaN	246
1427191192	NaN	crash	NaN	246
1427191192	NaN	aircraft	NaN	246
1427191192	NaN	plane	NaN	246
1427191193	NaN	4u9525	NaN	222
1427191193	NaN	airbus	NaN	222
1427191193	NaN	germanwings	NaN	222
1427191193	NaN	gwi18g	NaN	222
1427191193	NaN	crash	NaN	222
1427191193	NaN	aircraft	NaN	222
1427191193	NaN	plane	NaN	222
1427191194	NaN	4u9525	NaN	220
1427191194	NaN	airbus	NaN	220
1427191194	NaN	germanwings	NaN	220
1427191194	NaN	gwi18g	NaN	220
1427191194	NaN	crash	NaN	220
1427191194	NaN	aircraft	NaN	220
1427191194	NaN	plane	NaN	220
1427191195	NaN	4u9525	NaN	206
1427191195	NaN	airbus	NaN	206
